Temperature_C,Pressure_P,Message Number
27.38,97118.78,22221
27.39,97116.83,22222
27.39,97116.03,22223
27.39,97113.19,22224
27.39,97110.58,22225
27.39,97111.1,22226
27.39,97109.58,22227
27.39,97107.92,22228
27.39,97106.59,22229
27.39,97109.58,22230
27.39,97108.92,22231
27.39,97109.61,22232
27.39,97106.59,22233
27.39,97105.61,22234
27.39,97107.3,22235
27.39,97106.1,22236
27.39,97103.66,22237
27.39,97103.81,22238
27.39,97101.75,22239
27.39,97103.11,22240
27.38,97098.73,22241
27.39,97098.93,22242
27.39,97098.81,22243
27.4,97098.93,22244
27.4,97097.94,22245
27.4,97098.61,22246
27.4,97099.38,22247
27.4,97098.89,22248
27.39,97096.87,22249
27.4,97096.13,22250
27.4,97096.41,22251
27.4,97095.25,22252
27.4,97098.27,22253
27.4,97097.14,22254
27.4,97096.48,22255
27.4,97095.45,22256
27.4,97095.45,22257
27.4,97100.92,22258
27.4,97100.55,22259
27.4,97101.91,22260
27.4,97101.09,22261
27.4,97101.7,22262
27.4,97102.04,22263
27.4,97103.19,22264
27.4,97102.2,22265
27.4,97103.08,22266
27.4,97107.75,22267
27.4,97109.33,22268
27.39,97108.29,22269
27.39,97106.97,22270
27.39,97106.8,22271
27.4,97108.33,22272
27.39,97105.8,22273
27.4,97108.66,22274
27.4,97107.88,22275
27.4,97106.17,22276
27.39,97104.78,22277
27.4,97105.67,22278
27.4,97106.67,22279
27.39,97105.8,22280
27.4,97105.84,22281
27.4,97107.91,22282
27.4,97108.58,22283
27.4,97107.58,22284
27.41,97106.49,22285
27.41,97108.47,22286
27.41,97107.69,22287
27.41,97106.23,22288
27.41,97103.34,22289
27.41,97105.2,22290
27.4,97105.3,22291
27.41,97106.56,22292
27.41,97105.86,22293
27.41,97106.49,22294
27.41,97106.86,22295
27.41,97105.33,22296
27.41,97109.31,22297
27.4,97108.61,22298
27.4,97108.25,22299
27.4,97107.95,22300
27.4,97106.78,22301
27.4,97108.45,22302
27.41,97109.8,22303
27.41,97107.81,22304
27.4,97105.14,22305
27.4,97103.52,22306
27.4,97107.41,22307
27.4,97104.93,22308
27.4,97102.97,22309
27.41,97106.49,22310
27.4,97105.3,22311
27.41,97104.84,22312
27.4,97103.97,22313
27.4,97104.09,22314
27.41,97101.42,22315
27.41,97100.69,22316
27.41,97101.27,22317
27.41,97101.56,22318
27.41,97102.68,22319
27.41,97102.89,22320
27.41,97105.7,22321
27.41,97107.16,22322
27.4,97103.34,22323
27.41,97106.49,22324
27.41,97106.03,22325
27.41,97107.69,22326
27.41,97110.47,22327
27.4,97112.59,22328
27.4,97113.25,22329
27.41,97111.53,22330
27.41,97113.36,22331
27.4,97110.77,22332
27.41,97108.64,22333
27.4,97108.98,22334
27.39,97108.08,22335
27.39,97106.1,22336
27.41,97103.38,22337
27.41,97102.84,22338
27.4,97096.85,22339
27.41,97096.09,22340
27.41,97094.56,22341
27.41,97095.09,22342
27.41,97092.24,22343
27.4,97088.07,22344
27.41,97090.09,22345
27.41,97088.97,22346
27.41,97084.3,22347
27.41,97086.98,22348
27.41,97086.19,22349
27.41,97085.16,22350
27.41,97081.84,22351
27.41,97085.89,22352
27.41,97087.98,22353
27.41,97087.21,22354
27.41,97089.5,22355
27.41,97089.2,22356
27.42,97090.11,22357
27.42,97088.08,22358
27.41,97085.52,22359
27.4,97088.73,22360
27.4,97087.53,22361
27.4,97087.37,22362
27.41,97084.86,22363
27.42,97087.58,22364
27.42,97087.09,22365
27.41,97086.22,22366
27.41,97086.06,22367
27.39,97086.25,22368
27.39,97087.22,22369
27.4,97087.7,22370
27.41,97086.45,22371
27.41,97089.63,22372
27.41,97091.66,22373
27.41,97088.63,22374
27.41,97087.68,22375
27.41,97088.34,22376
27.42,97089.95,22377
27.42,97089.62,22378
27.42,97089.49,22379
27.41,97088.55,22380
27.41,97090.02,22381
27.42,97090.57,22382
27.41,97092.48,22383
27.41,97090.63,22384
27.41,97091.15,22385
27.41,97091.63,22386
27.41,97093.44,22387
27.41,97091.66,22388
27.41,97094.6,22389
27.41,97091.45,22390
27.41,97091.13,22391
27.41,97092.78,22392
27.41,97093.27,22393
27.41,97093.64,22394
27.41,97091.28,22395
27.41,97092.15,22396
27.41,97088.44,22397
27.4,97088.56,22398
27.4,97090.22,22399
27.4,97089.52,22400
27.41,97090.09,22401
27.4,97089.56,22402
27.41,97089.76,22403
27.41,97088.44,22404
27.41,97088.27,22405
27.41,97088.84,22406
27.41,97087.98,22407
27.41,97088.17,22408
27.42,97086.09,22409
27.41,97085.19,22410
27.41,97083.37,22411
27.41,97084.98,22412
27.41,97083.86,22413
27.41,97084.66,22414
27.41,97086.52,22415
27.41,97086.85,22416
27.41,97088.31,22417
27.41,97087.72,22418
27.42,97089.13,22419
27.42,97079.71,22420
27.42,97082.44,22421
27.42,97087.5,22422
27.42,97086.05,22423
27.41,97086.11,22424
27.4,97084.97,22425
27.4,97082.2,22426
27.4,97082.93,22427
27.41,97082.14,22428
27.41,97079.23,22429
27.41,97078.73,22430
27.41,97078.5,22431
27.41,97076.51,22432
27.41,97078,22433
27.4,97075.31,22434
27.41,97073.23,22435
27.41,97072.57,22436
27.41,97070.98,22437
27.42,97071.19,22438
27.41,97070.98,22439
27.41,97071.45,22440
27.42,97072.02,22441
27.41,97072.64,22442
27.41,97071.97,22443
27.41,97069.33,22444
27.41,97070.28,22445
27.42,97068.7,22446
27.42,97069.03,22447
27.42,97066.22,22448
27.42,97065.13,22449
27.42,97069.61,22450
27.42,97070.31,22451
27.42,97071.52,22452
27.42,97069.36,22453
27.42,97071.4,22454
27.42,97070.23,22455
27.42,97068.54,22456
27.42,97066.55,22457
27.42,97069.73,22458
27.42,97072.02,22459
27.41,97070.16,22460
27.42,97070.23,22461
27.42,97066.22,22462
27.41,97064.16,22463
27.41,97064.16,22464
27.41,97067.3,22465
27.41,97068.55,22466
27.41,97065.73,22467
27.41,97063.79,22468
27.41,97064.31,22469
27.41,97065.65,22470
27.41,97063.82,22471
27.41,97060.88,22472
27.42,97063.89,22473
27.42,97060.8,22474
27.41,97060.88,22475
27.42,97060.42,22476
27.41,97059.72,22477
27.42,97061.08,22478
27.42,97060.63,22479
27.42,97059.88,22480
27.43,97060.08,22481
27.42,97058.88,22482
27.42,97059.05,22483
27.42,97058.84,22484
27.42,97060.13,22485
27.42,97060.45,22486
27.42,97060,22487
27.42,97060.83,22488
27.42,97059.47,22489
27.42,97059.58,22490
27.42,97059.26,22491
27.42,97058.47,22492
27.42,97058.09,22493
27.42,97056.66,22494
27.42,97057.77,22495
27.42,97054.66,22496
27.42,97055.28,22497
27.42,97049.03,22498
27.42,97052.22,22499
27.41,97050.61,22500
27.41,97053.55,22501
27.41,97058.72,22502
27.41,97060.52,22503
27.42,97060.91,22504
27.42,97064.93,22505
27.42,97065.44,22506
27.42,97065.22,22507
27.42,97066.13,22508
27.42,97062.62,22509
27.42,97063.28,22510
27.41,97066.84,22511
27.42,97070.44,22512
27.42,97067.59,22513
27.42,97067.71,22514
27.41,97069.78,22515
27.41,97069.66,22516
27.42,97067.05,22517
27.41,97067.14,22518
27.42,97067.21,22519
27.42,97068.2,22520
27.42,97068.29,22521
27.42,97069.45,22522
27.42,97071.44,22523
27.42,97074.61,22524
27.42,97075.73,22525
27.42,97078.88,22526
27.42,97076.56,22527
27.42,97079.52,22528
27.42,97082.73,22529
27.42,97082.03,22530
27.42,97078.52,22531
27.42,97073.28,22532
27.43,97076.61,22533
27.43,97076.14,22534
27.43,97078.95,22535
27.43,97078.09,22536
27.43,97075.95,22537
27.43,97076.44,22538
27.43,97075.78,22539
27.42,97072.46,22540
27.42,97072.13,22541
27.42,97068.11,22542
27.42,97072.59,22543
27.42,97071.59,22544
27.42,97070.14,22545
27.42,97070.94,22546
27.42,97070.56,22547
27.42,97069.08,22548
27.42,97069.95,22549
27.42,97070.56,22550
27.42,97064.72,22551
27.42,97066.88,22552
27.42,97066.09,22553
27.42,97063.06,22554
27.42,97064.56,22555
27.42,97059.3,22556
27.42,97062.23,22557
27.41,97063.86,22558
27.41,97063.95,22559
27.41,97064.31,22560
27.41,97064.25,22561
27.4,97062.85,22562
27.4,97060.74,22563
27.4,97063.72,22564
27.41,97063.79,22565
27.41,97062.59,22566
27.41,97059.48,22567
27.41,97060.28,22568
27.41,97062.3,22569
27.41,97060.14,22570
27.41,97062.33,22571
27.41,97059.16,22572
27.41,97063.82,22573
27.41,97068.09,22574
27.41,97065.78,22575
27.41,97062.92,22576
27.4,97059.74,22577
27.41,97060.61,22578
27.41,97059.34,22579
27.41,97057.53,22580
27.41,97054.91,22581
27.41,97058.72,22582
27.41,97058.82,22583
27.41,97061.8,22584
27.41,97060.64,22585
27.41,97061.55,22586
27.41,97066.18,22587
27.41,97064.03,22588
27.41,97061.18,22589
27.4,97058.75,22590
27.4,97065.01,22591
27.41,97062.09,22592
27.41,97063.3,22593
27.41,97060.64,22594
27.41,97061.83,22595
27.41,97058.23,22596
27.41,97057.86,22597
27.41,97058.39,22598
27.41,97059.02,22599
27.41,97058.33,22600
27.4,97056.73,22601
27.4,97057.42,22602
27.41,97056.23,22603
27.41,97055.38,22604
27.41,97056.7,22605
27.41,97055.84,22606
27.42,97058.09,22607
27.41,97052.92,22608
27.41,97056.58,22609
27.42,97059.8,22610
27.42,97057.22,22611
27.42,97058.47,22612
27.42,97064.5,22613
27.42,97062.29,22614
27.42,97061.98,22615
27.42,97058.59,22616
27.42,97060.75,22617
27.42,97059.33,22618
27.41,97059.84,22619
27.41,97055.8,22620
27.41,97047.86,22621
27.4,97053.28,22622
27.41,97052.33,22623
27.41,97052.86,22624
27.41,97051.41,22625
27.41,97053.75,22626
27.42,97051.97,22627
27.42,97055.11,22628
27.42,97057.15,22629
27.42,97057.94,22630
27.42,97055.78,22631
27.41,97054.74,22632
27.41,97056.73,22633
27.42,97054.62,22634
27.42,97058.84,22635
27.42,97057.15,22636
27.41,97055.08,22637
27.42,97055.95,22638
27.41,97055.58,22639
27.42,97053.95,22640
27.41,97055.11,22641
27.41,97053.26,22642
27.41,97050.94,22643
27.41,97051.6,22644
27.41,97053.05,22645
27.41,97050.53,22646
27.41,97051.73,22647
27.41,97050.57,22648
27.41,97049.08,22649
27.41,97047.09,22650
27.42,97047.33,22651
27.42,97046.55,22652
27.42,97047.33,22653
27.42,97046.67,22654
27.41,97045.47,22655
27.41,97044.94,22656
27.41,97045.2,22657
27.4,97045.5,22658
27.4,97043.47,22659
27.41,97044.38,22660
27.41,97043.41,22661
27.41,97043.38,22662
27.41,97044.58,22663
27.42,97047,22664
27.41,97045.81,22665
27.42,97044.19,22666
27.42,97043.69,22667
27.42,97042.44,22668
27.42,97041.61,22669
27.42,97039.72,22670
27.42,97038.59,22671
27.42,97038.42,22672
27.42,97038.22,22673
27.42,97037.55,22674
27.42,97038.42,22675
27.42,97037.77,22676
27.42,97036.91,22677
27.42,97036.56,22678
27.42,97036.4,22679
27.42,97036.23,22680
27.42,97035.28,22681
27.42,97035.12,22682
27.41,97033.22,22683
27.41,97033.38,22684
27.41,97032.98,22685
27.41,97032.68,22686
27.41,97031.39,22687
27.41,97032.35,22688
27.41,97032.68,22689
27.41,97032.32,22690
27.41,97031.06,22691
27.41,97033.02,22692
27.41,97033.02,22693
27.41,97031.63,22694
27.41,97033.18,22695
27.41,97030.83,22696
27.41,97032.64,22697
27.41,97031.32,22698
27.41,97031.89,22699
27.41,97033.05,22700
27.41,97034.38,22701
27.42,97032.25,22702
27.42,97030.94,22703
27.41,97030.56,22704
27.41,97030.56,22705
27.41,97028.5,22706
27.41,97029.87,22707
27.41,97032.52,22708
27.41,97029.33,22709
27.41,97030.13,22710
27.4,97028.27,22711
27.41,97028.31,22712
27.41,97029.16,22713
27.41,97026.35,22714
27.41,97025.72,22715
27.41,97026.22,22716
27.41,97025.53,22717
27.41,97026.02,22718
27.41,97026.84,22719
27.41,97028.53,22720
27.4,97028.73,22721
27.41,97027.64,22722
27.41,97027.84,22723
27.41,97027.75,22724
27.42,97028.2,22725
27.42,97027.45,22726
27.41,97027.58,22727
27.41,97026.92,22728
27.41,97026.69,22729
27.41,97025.7,22730
27.41,97028.74,22731
27.41,97029.57,22732
27.41,97029.08,22733
27.42,97030.64,22734
27.42,97031.51,22735
27.42,97031.38,22736
27.42,97032.5,22737
27.42,97030.94,22738
27.42,97031.3,22739
27.42,97030.44,22740
27.42,97029.45,22741
27.42,97031.7,22742
27.42,97030.36,22743
27.42,97030.06,22744
27.42,97030.19,22745
27.42,97030.14,22746
27.42,97029.82,22747
27.41,97028.08,22748
27.42,97030.48,22749
27.42,97029.61,22750
27.42,97028.7,22751
27.42,97030.31,22752
27.42,97031,22753
27.42,97030.98,22754
27.42,97029.45,22755
27.42,97030.77,22756
27.42,97030.44,22757
27.42,97031.59,22758
27.42,97030.27,22759
27.42,97029.52,22760
27.42,97028.62,22761
27.42,97027,22762
27.42,97025.68,22763
27.42,97027.57,22764
27.42,97028.49,22765
27.42,97027.57,22766
27.43,97027.09,22767
27.43,97027.73,22768
27.42,97026.24,22769
27.42,97023.72,22770
27.42,97024.42,22771
27.42,97023.72,22772
27.43,97023.94,22773
27.43,97022.31,22774
27.43,97021.45,22775
27.43,97021.45,22776
27.43,97021.31,22777
27.43,97017.84,22778
27.43,97018.04,22779
27.43,97017.7,22780
27.43,97020.23,22781
27.43,97021.55,22782
27.43,97020.33,22783
27.43,97018.2,22784
27.43,97020.56,22785
27.44,97021.27,22786
27.43,97021.22,22787
27.44,97021.09,22788
27.43,97019.23,22789
27.44,97021.27,22790
27.44,97019.89,22791
27.44,97019.22,22792
27.44,97020.88,22793
27.44,97022.17,22794
27.44,97024.31,22795
27.44,97022.45,22796
27.44,97023.45,22797
27.44,97022.45,22798
27.44,97024.85,22799
27.45,97022.07,22800
27.44,97021.2,22801
27.44,97022.7,22802
27.45,97022.07,22803
27.44,97019.71,22804
27.45,97019.59,22805
27.44,97021.05,22806
27.44,97020.7,22807
27.44,97020.38,22808
27.44,97021.17,22809
27.44,97023.36,22810
27.44,97021.83,22811
27.44,97021.05,22812
27.44,97019.31,22813
27.44,97017.12,22814
27.44,97016.45,22815
27.44,97016.03,22816
27.44,97017.87,22817
27.45,97016.44,22818
27.45,97017.43,22819
27.44,97017.72,22820
27.44,97014.09,22821
27.44,97016.2,22822
27.44,97018.69,22823
27.44,97018.72,22824
27.44,97019.06,22825
27.44,97017.39,22826
27.44,97019.71,22827
27.45,97018.59,22828
27.44,97017.89,22829
27.44,97020.55,22830
27.45,97020.08,22831
27.45,97019.09,22832
27.45,97018.83,22833
27.45,97016.81,22834
27.45,97018.46,22835
27.45,97018.77,22836
27.45,97018.5,22837
27.45,97017.8,22838
27.45,97016.48,22839
27.45,97017.3,22840
27.45,97018.2,22841
27.45,97016.67,22842
27.45,97015.72,22843
27.45,97016.52,22844
27.45,97015.65,22845
27.45,97015.19,22846
27.45,97014.89,22847
27.45,97016.34,22848
27.45,97013.99,22849
27.45,97015.16,22850
27.45,97015.88,22851
27.45,97017.53,22852
27.45,97016.67,22853
27.46,97016.39,22854
27.45,97016.88,22855
27.46,97016.88,22856
27.46,97016.22,22857
27.46,97016.13,22858
27.46,97015.88,22859
27.46,97016.16,22860
27.45,97014.39,22861
27.45,97015.88,22862
27.46,97018.6,22863
27.46,97016.64,22864
27.46,97015.13,22865
27.46,97015.45,22866
27.46,97012.97,22867
27.46,97011.64,22868
27.45,97011.91,22869
27.46,97011.75,22870
27.46,97009.77,22871
27.46,97010.48,22872
27.46,97009.83,22873
27.46,97010.41,22874
27.46,97009.69,22875
27.46,97008.99,22876
27.46,97008.2,22877
27.46,97008.04,22878
27.46,97009.07,22879
27.46,97009.24,22880
27.46,97008.04,22881
27.46,97006.88,22882
27.47,97007.75,22883
27.46,97006.71,22884
27.46,97006.92,22885
27.47,97007.78,22886
27.46,97006.43,22887
27.46,97007.59,22888
27.46,97007.42,22889
27.46,97006.55,22890
27.46,97009.03,22891
27.46,97009.36,22892
27.46,97007.91,22893
27.46,97007.2,22894
27.46,97007.55,22895
27.46,97006.88,22896
27.46,97009.83,22897
27.46,97008.83,22898
27.46,97009.24,22899
27.47,97008.28,22900
27.47,97007.69,22901
27.47,97006.63,22902
27.46,97006.2,22903
27.46,97005.38,22904
27.46,97006.05,22905
27.46,97004.77,22906
27.46,97004.39,22907
27.47,97004.14,22908
27.47,97005.13,22909
27.47,97002.98,22910
27.47,97003.65,22911
27.47,97002.65,22912
27.47,97002.69,22913
27.47,97000.49,22914
27.47,97002.48,22915
27.46,97001.13,22916
27.46,97002.78,22917
27.46,97003.28,22918
27.47,97001.66,22919
27.47,96999.67,22920
27.47,96999.04,22921
27.47,96997.34,22922
27.47,96996.19,22923
27.47,96997.17,22924
27.47,96997.52,22925
27.47,96995.86,22926
27.47,96995.53,22927
27.46,96994.66,22928
27.46,96993.34,22929
27.46,96991.14,22930
27.46,96992.13,22931
27.47,96990.42,22932
27.47,96990.45,22933
27.47,96991.75,22934
27.47,96990.59,22935
27.47,96990.45,22936
27.48,96991.69,22937
27.48,96993.19,22938
27.47,96990.45,22939
27.47,96989.66,22940
27.47,96989.66,22941
27.48,96992.02,22942
27.48,96991.52,22943
27.47,96989.3,22944
27.47,96992.58,22945
27.47,96995.06,22946
27.47,96993.91,22947
27.47,96995.11,22948
27.47,96993.48,22949
27.48,96993.84,22950
27.47,96994.8,22951
27.47,96995.63,22952
27.47,96997.09,22953
27.47,96995.06,22954
27.47,96994.07,22955
27.47,96991.58,22956
27.47,96993.74,22957
27.47,96991.13,22958
27.47,96990.96,22959
27.47,96990.78,22960
27.47,96989.34,22961
27.47,96990.33,22962
27.47,96990.45,22963
27.47,96991.5,22964
27.47,96991.92,22965
27.47,96991.29,22966
27.47,96989.47,22967
27.47,96990.63,22968
27.47,96987.64,22969
27.47,96990.13,22970
27.47,96986.66,22971
27.47,96987.94,22972
27.47,96985.91,22973
27.47,96986.78,22974
27.47,96986.12,22975
27.47,96983.84,22976
27.47,96984.3,22977
27.47,96984.63,22978
27.47,96984.63,22979
27.47,96984.3,22980
27.47,96984.47,22981
27.47,96984.3,22982
27.47,96985.66,22983
27.47,96984.97,22984
27.47,96985.19,22985
27.47,96983.84,22986
27.47,96984.8,22987
27.47,96984.3,22988
27.47,96984.97,22989
27.47,96985.3,22990
27.47,96985.79,22991
27.47,96983.97,22992
27.47,96985.33,22993
27.47,96984.83,22994
27.47,96984.09,22995
27.47,96983.97,22996
27.47,96983.3,22997
27.47,96984.27,22998
27.47,96983.43,22999
27.47,96983.92,23000
27.46,96982.07,23001
27.46,96981.73,23002
27.46,96982.91,23003
27.46,96983.69,23004
27.46,96984.06,23005
27.46,96980.83,23006
27.46,96981.7,23007
27.46,96980,23008
27.46,96981,23009
27.46,96980.83,23010
27.46,96981.03,23011
27.46,96979.52,23012
27.46,96978.88,23013
27.46,96978.52,23014
27.46,96977.84,23015
27.46,96978.78,23016
27.46,96980.08,23017
27.46,96980.08,23018
27.47,96979.3,23019
27.47,96979.8,23020
27.46,96978.39,23021
27.46,96979.08,23022
27.46,96979.05,23023
27.46,96979.52,23024
27.46,96980.54,23025
27.46,96980.25,23026
27.46,96979.59,23027
27.46,96980.25,23028
27.46,96980.58,23029
27.46,96979.2,23030
27.46,96980.05,23031
27.47,96978.95,23032
27.47,96980.16,23033
27.48,96980.13,23034
27.48,96979.67,23035
27.48,96980.03,23036
27.48,96978.38,23037
27.48,96979.04,23038
27.48,96979.14,23039
27.48,96980.66,23040
27.48,96979.14,23041
27.48,96979.09,23042
27.48,96979.94,23043
27.48,96980.77,23044
27.47,96980.19,23045
27.48,96981.92,23046
27.47,96981.88,23047
27.47,96981.88,23048
27.47,96979.89,23049
27.47,96981.36,23050
27.47,96980.36,23051
27.47,96981.72,23052
27.47,96979.73,23053
27.47,96982.05,23054
27.47,96981.84,23055
27.47,96982.05,23056
27.47,96981.36,23057
27.47,96983,23058
27.47,96981.68,23059
27.47,96981.36,23060
27.47,96980.73,23061
27.47,96982,23062
27.47,96981.52,23063
27.47,96980.39,23064
27.47,96982.5,23065
27.47,96981.31,23066
27.47,96982.48,23067
27.47,96980.81,23068
27.47,96983.5,23069
27.47,96984.04,23070
27.47,96984.17,23071
27.47,96983.05,23072
27.47,96984.53,23073
27.47,96985.16,23074
27.47,96983.43,23075
27.47,96983.8,23076
27.47,96985.95,23077
27.47,96986.82,23078
27.47,96984.2,23079
27.47,96983.37,23080
27.47,96982.34,23081
27.47,96983.55,23082
27.47,96984.2,23083
27.47,96984.34,23084
27.47,96983.5,23085
27.47,96982,23086
27.47,96981.88,23087
27.47,96981.22,23088
27.48,96981.75,23089
27.47,96980.69,23090
27.47,96980.89,23091
27.47,96981.72,23092
27.47,96980.89,23093
27.47,96980.02,23094
27.47,96977.58,23095
27.47,96978.07,23096
27.47,96978.89,23097
27.47,96976.88,23098
27.47,96977.91,23099
27.47,96978.56,23100
27.48,96975.95,23101
27.47,96973.41,23102
27.47,96973.27,23103
27.47,96974.27,23104
27.47,96974.39,23105
27.48,96975.78,23106
27.48,96974.13,23107
27.48,96974.63,23108
27.47,96976.25,23109
27.47,96977.25,23110
27.48,96976.95,23111
27.47,96978.25,23112
27.47,96976.41,23113
27.48,96975.16,23114
27.49,96975.31,23115
27.5,96975.06,23116
27.49,96975.68,23117
27.49,96977.61,23118
27.49,96976.11,23119
27.49,96976.41,23120
27.49,96976.08,23121
27.48,96974.06,23122
27.48,96972.74,23123
27.49,96973.75,23124
27.48,96973.53,23125
27.48,96973.23,23126
27.48,96973.5,23127
27.48,96975.03,23128
27.48,96973.83,23129
27.48,96973.17,23130
27.48,96974.46,23131
27.48,96971.8,23132
27.48,96973.53,23133
27.48,96974.36,23134
27.48,96973.87,23135
27.48,96975.2,23136
27.48,96974.8,23137
27.48,96975.2,23138
27.48,96976.39,23139
27.48,96974.04,23140
27.48,96974.04,23141
27.48,96973.08,23142
27.49,96975.45,23143
27.48,96972.09,23144
27.49,96974.25,23145
27.48,96974.23,23146
27.48,96973.53,23147
27.48,96974.91,23148
27.48,96974.04,23149
27.49,96975.25,23150
27.49,96976.24,23151
27.49,96976.08,23152
27.48,96976.22,23153
27.48,96976.19,23154
27.48,96976.03,23155
27.48,96974.56,23156
27.48,96975.56,23157
27.49,96974.08,23158
27.49,96974.58,23159
27.49,96975.08,23160
27.49,96974.63,23161
27.49,96975.12,23162
27.49,96974.45,23163
27.49,96973.95,23164
27.49,96974.78,23165
27.49,96973.13,23166
27.48,96973.91,23167
27.49,96972.27,23168
27.49,96973.42,23169
27.49,96973.27,23170
27.48,96973.91,23171
27.48,96973.08,23172
27.49,96973.27,23173
27.49,96971.77,23174
27.49,96971.11,23175
27.49,96971.94,23176
27.49,96970.64,23177
27.49,96969.66,23178
27.49,96969.66,23179
27.49,96968.63,23180
27.49,96968.63,23181
27.49,96967.63,23182
27.49,96966.47,23183
27.49,96966.3,23184
27.49,96967.83,23185
27.49,96967.34,23186
27.49,96966.34,23187
27.49,96967.83,23188
27.49,96968.16,23189
27.49,96968.63,23190
27.49,96970.48,23191
27.49,96968.66,23192
27.49,96965.21,23193
27.49,96966.66,23194
27.49,96966.5,23195
27.49,96965.05,23196
27.49,96965.84,23197
27.49,96966.66,23198
27.49,96966.03,23199
27.49,96965.67,23200
27.49,96966.03,23201
27.49,96967.36,23202
27.49,96965.51,23203
27.48,96964.3,23204
27.48,96965.3,23205
27.49,96967.14,23206
27.48,96966.13,23207
27.49,96963.36,23208
27.49,96964.68,23209
27.49,96962.86,23210
27.49,96963.66,23211
27.48,96961.31,23212
27.48,96965.3,23213
27.48,96964.13,23214
27.49,96963.66,23215
27.49,96964.02,23216
27.49,96963.36,23217
27.49,96961.56,23218
27.49,96962.39,23219
27.49,96960.28,23220
27.49,96959.95,23221
27.49,96960.73,23222
27.49,96961.6,23223
